"Notes"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	"State"	"State Code"	"County"	"County Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate	% of Total Deaths
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"Medium Metro"	"3"	"70-74 years"	"70-74"	50	6627	754.4892	0.0100%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"Medium Metro"	"3"	"75-79 years"	"75-79"	43	4596	935.5962	0.0086%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"Medium Metro"	"3"	"80-84 years"	"80-84"	45	3328	1352.1635	0.0090%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"Medium Metro"	"3"	"85-89 years"	"85-89"	52	Not Applicable	Not Applicable	0.0104%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Harrison County, MS"	"28047"	"Medium Metro"	"3"	"90-94 years"	"90-94"	38	Not Applicable	Not Applicable	0.0076%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Hinds County, MS"	"28049"	"Medium Metro"	"3"	"50-54 years"	"50-54"	17	16296	Unreliable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Hinds County, MS"	"28049"	"Medium Metro"	"3"	"55-59 years"	"55-59"	25	15941	156.8283	0.0050%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Hinds County, MS"	"28049"	"Medium Metro"	"3"	"60-64 years "	"60-64"	26	13585	191.3876	0.0052%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Hinds County, MS"	"28049"	"Medium Metro"	"3"	"65-69 years"	"65-69"	20	9892	202.1836	0.0040%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Hinds County, MS"	"28049"	"Medium Metro"	"3"	"70-74 years"	"70-74"	21	6883	305.0995	0.0042%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Hinds County, MS"	"28049"	"Medium Metro"	"3"	"75-79 years"	"75-79"	26	5017	518.2380	0.0052%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Hinds County, MS"	"28049"	"Medium Metro"	"3"	"80-84 years"	"80-84"	21	3687	569.5688	0.0042%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Hinds County, MS"	"28049"	"Medium Metro"	"3"	"85-89 years"	"85-89"	19	Not Applicable	Not Applicable	0.0038%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Hinds County, MS"	"28049"	"Medium Metro"	"3"	"90-94 years"	"90-94"	14	Not Applicable	Not Applicable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Jackson County, MS"	"28059"	"Medium Metro"	"3"	"55-59 years"	"55-59"	24	9895	242.5467	0.0048%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Jackson County, MS"	"28059"	"Medium Metro"	"3"	"65-69 years"	"65-69"	20	6904	289.6871	0.0040%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Jackson County, MS"	"28059"	"Medium Metro"	"3"	"70-74 years"	"70-74"	19	5197	Unreliable	0.0038%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Jackson County, MS"	"28059"	"Medium Metro"	"3"	"75-79 years"	"75-79"	29	3833	756.5875	0.0058%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Jackson County, MS"	"28059"	"Medium Metro"	"3"	"80-84 years"	"80-84"	13	2241	Unreliable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Jackson County, MS"	"28059"	"Medium Metro"	"3"	"85-89 years"	"85-89"	20	Not Applicable	Not Applicable	0.0040%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Jones County, MS"	"28067"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	12	1436	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Jones County, MS"	"28067"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	13	Not Applicable	Not Applicable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Lamar County, MS"	"28073"	"Small Metro"	"4"	"65-69 years"	"65-69"	10	2483	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Lauderdale County, MS"	"28075"	"Micropolitan (non-metro)"	"5"	"50-54 years"	"50-54"	17	5333	Unreliable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Lauderdale County, MS"	"28075"	"Micropolitan (non-metro)"	"5"	"55-59 years"	"55-59"	11	5327	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Lauderdale County, MS"	"28075"	"Micropolitan (non-metro)"	"5"	"60-64 years "	"60-64"	10	4818	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Lauderdale County, MS"	"28075"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	25	3805	657.0302	0.0050%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Lauderdale County, MS"	"28075"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	17	2234	Unreliable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Lauderdale County, MS"	"28075"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	18	1564	Unreliable	0.0036%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Lauderdale County, MS"	"28075"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	14	Not Applicable	Not Applicable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Lee County, MS"	"28081"	"Micropolitan (non-metro)"	"5"	"60-64 years "	"60-64"	12	4599	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Lee County, MS"	"28081"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	11	2998	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Lee County, MS"	"28081"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	16	2290	Unreliable	0.0032%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Lee County, MS"	"28081"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	11	1415	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Lowndes County, MS"	"28087"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	11	1538	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Madison County, MS"	"28089"	"Medium Metro"	"3"	"75-79 years"	"75-79"	11	2038	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Madison County, MS"	"28089"	"Medium Metro"	"3"	"80-84 years"	"80-84"	16	1389	Unreliable	0.0032%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Madison County, MS"	"28089"	"Medium Metro"	"3"	"85-89 years"	"85-89"	11	Not Applicable	Not Applicable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Madison County, MS"	"28089"	"Medium Metro"	"3"	"90-94 years"	"90-94"	10	Not Applicable	Not Applicable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Pearl River County, MS"	"28109"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	11	3326	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Pearl River County, MS"	"28109"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	13	1111	Unreliable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Rankin County, MS"	"28121"	"Medium Metro"	"3"	"50-54 years"	"50-54"	10	10011	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Rankin County, MS"	"28121"	"Medium Metro"	"3"	"55-59 years"	"55-59"	18	9508	Unreliable	0.0036%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Rankin County, MS"	"28121"	"Medium Metro"	"3"	"60-64 years "	"60-64"	14	8343	Unreliable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Rankin County, MS"	"28121"	"Medium Metro"	"3"	"65-69 years"	"65-69"	22	6987	314.8705	0.0044%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Rankin County, MS"	"28121"	"Medium Metro"	"3"	"70-74 years"	"70-74"	11	4906	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Rankin County, MS"	"28121"	"Medium Metro"	"3"	"75-79 years"	"75-79"	15	3459	Unreliable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Rankin County, MS"	"28121"	"Medium Metro"	"3"	"80-84 years"	"80-84"	11	2262	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Warren County, MS"	"28149"	"Micropolitan (non-metro)"	"5"	"55-59 years"	"55-59"	10	3671	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Warren County, MS"	"28149"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	10	2406	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Mississippi"	"28"	"Warren County, MS"	"28149"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	10	854	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Barry County, MO"	"29009"	"NonCore (non-metro)"	"6"	"55-59 years"	"55-59"	11	2637	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Barry County, MO"	"29009"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	17	883	Unreliable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Barry County, MO"	"29009"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	10	Not Applicable	Not Applicable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Benton County, MO"	"29015"	"NonCore (non-metro)"	"6"	"75-79 years"	"75-79"	13	1039	Unreliable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Boone County, MO"	"29019"	"Small Metro"	"4"	"55-59 years"	"55-59"	11	9715	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Boone County, MO"	"29019"	"Small Metro"	"4"	"65-69 years"	"65-69"	11	6349	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Boone County, MO"	"29019"	"Small Metro"	"4"	"70-74 years"	"70-74"	11	4107	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Boone County, MO"	"29019"	"Small Metro"	"4"	"75-79 years"	"75-79"	12	2935	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Boone County, MO"	"29019"	"Small Metro"	"4"	"80-84 years"	"80-84"	17	2144	Unreliable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Boone County, MO"	"29019"	"Small Metro"	"4"	"85-89 years"	"85-89"	14	Not Applicable	Not Applicable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Boone County, MO"	"29019"	"Small Metro"	"4"	"90-94 years"	"90-94"	11	Not Applicable	Not Applicable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Buchanan County, MO"	"29021"	"Small Metro"	"4"	"70-74 years"	"70-74"	14	3076	Unreliable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Buchanan County, MO"	"29021"	"Small Metro"	"4"	"75-79 years"	"75-79"	18	2266	Unreliable	0.0036%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Buchanan County, MO"	"29021"	"Small Metro"	"4"	"85-89 years"	"85-89"	20	Not Applicable	Not Applicable	0.0040%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Buchanan County, MO"	"29021"	"Small Metro"	"4"	"90-94 years"	"90-94"	18	Not Applicable	Not Applicable	0.0036%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Butler County, MO"	"29023"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	12	Not Applicable	Not Applicable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Callaway County, MO"	"29027"	"Small Metro"	"4"	"65-69 years"	"65-69"	14	2179	Unreliable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Camden County, MO"	"29029"	"NonCore (non-metro)"	"6"	"70-74 years"	"70-74"	11	3041	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Camden County, MO"	"29029"	"NonCore (non-metro)"	"6"	"75-79 years"	"75-79"	11	1999	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Camden County, MO"	"29029"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	13	1049	Unreliable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Camden County, MO"	"29029"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	17	Not Applicable	Not Applicable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Camden County, MO"	"29029"	"NonCore (non-metro)"	"6"	"90-94 years"	"90-94"	10	Not Applicable	Not Applicable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Cape Girardeau County, MO"	"29031"	"Small Metro"	"4"	"55-59 years"	"55-59"	10	5110	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Cape Girardeau County, MO"	"29031"	"Small Metro"	"4"	"75-79 years"	"75-79"	17	2113	Unreliable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Cape Girardeau County, MO"	"29031"	"Small Metro"	"4"	"80-84 years"	"80-84"	16	1629	Unreliable	0.0032%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Cape Girardeau County, MO"	"29031"	"Small Metro"	"4"	"85-89 years"	"85-89"	22	Not Applicable	Not Applicable	0.0044%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Cape Girardeau County, MO"	"29031"	"Small Metro"	"4"	"90-94 years"	"90-94"	11	Not Applicable	Not Applicable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Cass County, MO"	"29037"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	12	3926	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Cass County, MO"	"29037"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	12	2079	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Cass County, MO"	"29037"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	17	Not Applicable	Not Applicable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Cass County, MO"	"29037"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	11	Not Applicable	Not Applicable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Christian County, MO"	"29043"	"Medium Metro"	"3"	"80-84 years"	"80-84"	10	1378	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Christian County, MO"	"29043"	"Medium Metro"	"3"	"85-89 years"	"85-89"	10	Not Applicable	Not Applicable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Clay County, MO"	"29047"	"Large Fringe Metro"	"2"	"50-54 years"	"50-54"	13	16736	Unreliable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Clay County, MO"	"29047"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	11	12646	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Clay County, MO"	"29047"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	23	10473	219.6123	0.0046%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Clay County, MO"	"29047"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	24	7192	333.7041	0.0048%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Clay County, MO"	"29047"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	17	5033	Unreliable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Clay County, MO"	"29047"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	27	3480	775.8621	0.0054%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Clay County, MO"	"29047"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	27	Not Applicable	Not Applicable	0.0054%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Clay County, MO"	"29047"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	23	Not Applicable	Not Applicable	0.0046%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Clay County, MO"	"29047"	"Large Fringe Metro"	"2"	"95-99 years"	"95-99"	12	Not Applicable	Not Applicable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Cole County, MO"	"29051"	"Small Metro"	"4"	"65-69 years"	"65-69"	13	3651	Unreliable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Cole County, MO"	"29051"	"Small Metro"	"4"	"75-79 years"	"75-79"	13	1770	Unreliable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Cole County, MO"	"29051"	"Small Metro"	"4"	"85-89 years"	"85-89"	14	Not Applicable	Not Applicable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Cole County, MO"	"29051"	"Small Metro"	"4"	"90-94 years"	"90-94"	10	Not Applicable	Not Applicable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Cooper County, MO"	"29053"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	10	Not Applicable	Not Applicable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Crawford County, MO"	"29055"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	10	536	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Crawford County, MO"	"29055"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	11	Not Applicable	Not Applicable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Dunklin County, MO"	"29069"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	14	1354	Unreliable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Dunklin County, MO"	"29069"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	10	1049	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Dunklin County, MO"	"29069"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	10	Not Applicable	Not Applicable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Franklin County, MO"	"29071"	"Large Fringe Metro"	"2"	"55-59 years"	"55-59"	10	7838	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Franklin County, MO"	"29071"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	21	5215	402.6846	0.0042%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Franklin County, MO"	"29071"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	19	3970	Unreliable	0.0038%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Franklin County, MO"	"29071"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	19	2847	Unreliable	0.0038%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Franklin County, MO"	"29071"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	27	2011	1342.6156	0.0054%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Franklin County, MO"	"29071"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	25	Not Applicable	Not Applicable	0.0050%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Franklin County, MO"	"29071"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	11	Not Applicable	Not Applicable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Greene County, MO"	"29077"	"Medium Metro"	"3"	"50-54 years"	"50-54"	10	18318	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Greene County, MO"	"29077"	"Medium Metro"	"3"	"55-59 years"	"55-59"	12	17771	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Greene County, MO"	"29077"	"Medium Metro"	"3"	"60-64 years "	"60-64"	32	16051	199.3645	0.0064%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Greene County, MO"	"29077"	"Medium Metro"	"3"	"65-69 years"	"65-69"	20	13516	147.9728	0.0040%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Greene County, MO"	"29077"	"Medium Metro"	"3"	"70-74 years"	"70-74"	21	10359	202.7223	0.0042%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Greene County, MO"	"29077"	"Medium Metro"	"3"	"75-79 years"	"75-79"	42	7536	557.3248	0.0084%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Greene County, MO"	"29077"	"Medium Metro"	"3"	"80-84 years"	"80-84"	47	5836	805.3461	0.0094%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Greene County, MO"	"29077"	"Medium Metro"	"3"	"85-89 years"	"85-89"	53	Not Applicable	Not Applicable	0.0106%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Greene County, MO"	"29077"	"Medium Metro"	"3"	"90-94 years"	"90-94"	45	Not Applicable	Not Applicable	0.0090%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Greene County, MO"	"29077"	"Medium Metro"	"3"	"95-99 years"	"95-99"	25	Not Applicable	Not Applicable	0.0050%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Henry County, MO"	"29083"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	10	576	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Howell County, MO"	"29091"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	10	959	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Jackson County, MO"	"29095"	"Large Central Metro"	"1"	"45-49 years"	"45-49"	12	42333	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Jackson County, MO"	"29095"	"Large Central Metro"	"1"	"50-54 years"	"50-54"	49	49381	99.2284	0.0098%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Jackson County, MO"	"29095"	"Large Central Metro"	"1"	"55-59 years"	"55-59"	47	46903	100.2068	0.0094%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Jackson County, MO"	"29095"	"Large Central Metro"	"1"	"60-64 years "	"60-64"	59	39343	149.9631	0.0117%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Jackson County, MO"	"29095"	"Large Central Metro"	"1"	"65-69 years"	"65-69"	61	30340	201.0547	0.0121%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Jackson County, MO"	"29095"	"Large Central Metro"	"1"	"70-74 years"	"70-74"	77	21520	357.8067	0.0153%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Jackson County, MO"	"29095"	"Large Central Metro"	"1"	"75-79 years"	"75-79"	58	15432	375.8424	0.0115%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Jackson County, MO"	"29095"	"Large Central Metro"	"1"	"80-84 years"	"80-84"	89	12087	736.3283	0.0177%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Jackson County, MO"	"29095"	"Large Central Metro"	"1"	"85-89 years"	"85-89"	94	Not Applicable	Not Applicable	0.0187%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Jackson County, MO"	"29095"	"Large Central Metro"	"1"	"90-94 years"	"90-94"	77	Not Applicable	Not Applicable	0.0153%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Jackson County, MO"	"29095"	"Large Central Metro"	"1"	"95-99 years"	"95-99"	20	Not Applicable	Not Applicable	0.0040%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Jasper County, MO"	"29097"	"Small Metro"	"4"	"55-59 years"	"55-59"	20	7582	263.7826	0.0040%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Jasper County, MO"	"29097"	"Small Metro"	"4"	"60-64 years "	"60-64"	16	6523	Unreliable	0.0032%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Jasper County, MO"	"29097"	"Small Metro"	"4"	"65-69 years"	"65-69"	29	5264	550.9119	0.0058%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Jasper County, MO"	"29097"	"Small Metro"	"4"	"70-74 years"	"70-74"	31	3908	793.2446	0.0062%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Jasper County, MO"	"29097"	"Small Metro"	"4"	"75-79 years"	"75-79"	13	2936	Unreliable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Missouri"	"29"	"Jasper County, MO"	"29097"	"Small Metro"	"4"	"80-84 years"	"80-84"	37	2150	1720.9302	0.0074%
